Quantity,Year,Month,Day,Avg_temp,Menu_Code
1,2021,202110,31,55.6,68
1,2022,202204,5,51.6,76
8,2021,202108,25,68.2,55
10,2021,202112,19,39.7,4
4,2021,202109,9,67.5,7
38,2022,202209,11,70.9,5
1,2022,202205,15,71.7,57
2,2021,202104,11,44.4,114
2,2022,202202,5,40.6,70
5,2022,202208,13,80.8,12
38,2021,202104,15,45.9,5
1,2021,202112,16,44.4,3
1,2021,202101,18,39.2,24
10,2022,202202,26,44.2,21
2,2021,202101,29,53.0,47
1,2022,202202,22,49.3,108
2,2021,202104,5,45.9,131
5,2022,202209,24,58.3,67
13,2022,202201,17,41.2,124
28,2022,202208,14,67.7,10
10,2021,202107,16,67.8,21
42,2022,202207,29,72.9,5
6,2022,202204,7,54.4,86
3,2021,202108,3,60.0,42
5,2021,202104,9,51.1,122
110,2021,202106,17,70.1,138
3,2022,202201,20,43.1,10
13,2021,202110,6,54.0,55
4,2022,202202,24,47.7,24
2,2022,202204,20,55.7,49
1,2022,202204,28,60.3,127
6,2022,202204,2,41.0,56
4,2021,202109,4,69.6,24
1,2021,202102,15,49.1,35
5,2021,202101,21,48.6,21
2,2022,202208,14,67.7,51
4,2022,202209,22,61.0,47
8,2021,202109,12,64.9,73
131,2022,202206,20,70.4,138
1,2022,202202,7,50.3,26
5,2021,202108,5,62.8,116
3,2021,202101,7,32.1,19
30,2022,202209,30,60.1,5
4,2021,202107,9,60.2,94
3,2022,202201,31,47.1,84
3,2021,202109,24,62.9,84
8,2022,202204,15,62.3,133
3,2021,202101,25,38.0,146
35,2021,202109,8,72.3,5
1,2021,202107,2,63.7,73
15,2021,202106,28,58.4,23
4,2021,202111,21,43.6,10
1,2021,202109,12,64.9,39
19,2021,202104,19,51.0,83
28,2022,202203,19,52.4,29
2,2021,202109,5,70.3,122
4,2021,202103,19,48.3,6
3,2022,202202,1,47.7,35
3,2022,202201,24,36.5,9
1,2021,202102,2,54.5,47
1,2022,202206,24,62.6,125
5,2021,202108,20,68.3,49
3,2022,202207,1,60.0,82
35,2021,202101,3,35.5,5
5,2021,202101,24,40.0,122
6,2021,202108,29,64.5,6
3,2021,202105,15,55.7,129
6,2022,202203,18,48.4,121
7,2021,202109,28,57.6,121
24,2021,202103,15,51.1,29
3,2021,202107,31,62.3,49
6,2021,202104,21,57.5,77
1,2022,202206,8,63.6,133
1,2022,202207,30,72.7,0
2,2021,202101,14,48.9,84
1,2022,202205,21,65.3,106
6,2021,202111,18,44.5,31
3,2022,202202,8,46.0,50
35,2021,202101,17,43.4,29
2,2021,202110,29,57.9,35
2,2021,202109,22,61.3,67
10,2022,202209,27,57.8,10
7,2021,202108,15,66.1,127
5,2022,202204,15,62.3,82
2,2021,202102,5,48.4,7
10,2021,202103,6,39.8,85
2,2021,202111,12,47.7,66
4,2021,202105,25,53.5,24
3,2022,202209,6,66.4,6
1,2022,202204,24,56.6,11
2,2022,202204,2,41.0,112
1,2021,202112,16,44.4,13
4,2021,202108,27,63.8,82
112,2021,202108,12,69.4,30
3,2022,202203,16,53.9,6
15,2021,202110,13,53.1,55
6,2022,202202,20,52.6,77
3,2022,202201,31,47.1,82
3,2021,202101,21,48.6,85
6,2022,202202,19,44.5,77
3,2021,202111,19,42.8,84
13,2022,202204,8,52.2,83
1,2022,202207,19,78.3,0
4,2022,202206,11,65.4,55
7,2021,202104,8,44.8,21
2,2021,202101,16,40.7,10
6,2021,202105,21,56.3,146
5,2022,202209,13,77.0,77
3,2021,202109,1,67.2,35
1,2022,202205,18,68.8,86
3,2022,202205,21,65.3,55
3,2022,202202,3,44.7,27
7,2021,202109,19,61.9,9
3,2022,202206,14,71.5,100
1,2021,202109,25,61.0,126
10,2021,202105,24,54.0,4
3,2022,202208,15,68.9,106
1,2021,202101,21,48.6,63
3,2021,202104,27,56.4,78
4,2022,202204,6,49.9,19
8,2021,202105,11,52.8,9
372,2022,202206,5,63.5,138
1,2022,202202,4,47.4,12
9,2022,202201,25,33.4,139
10,2021,202104,2,59.4,44
9,2021,202104,11,44.4,56
6,2022,202208,5,70.0,133
10,2021,202108,25,68.2,108
11,2021,202105,16,55.4,12
25,2022,202203,7,40.3,5
7,2022,202209,30,60.1,86
1,2022,202205,15,71.7,42
4,2021,202103,23,46.0,84
8,2021,202109,26,66.5,9
1,2022,202205,23,62.5,57
9,2022,202207,23,67.3,108
5,2021,202112,10,47.6,146
1,2021,202108,16,66.7,113
1,2022,202205,23,62.5,123
6,2021,202108,10,64.3,12
6,2022,202201,27,37.3,51
1,2021,202108,20,68.3,39
62,2021,202107,16,67.8,29
2,2021,202107,29,64.3,56
2,2021,202106,30,64.7,70
3,2021,202107,14,65.0,35
4,2021,202111,2,47.1,21
25,2022,202205,21,65.3,29
2,2022,202207,1,60.0,24
3,2022,202203,29,53.6,73
5,2022,202206,15,76.3,85
4,2022,202209,7,65.5,27
4,2021,202106,29,60.6,86
204,2022,202204,24,56.6,138
2,2022,202204,22,59.4,123
1,2021,202108,12,69.4,122
1,2021,202110,26,52.2,39
3,2022,202202,12,39.7,123
5,2022,202206,14,71.5,82
3,2021,202107,12,62.4,6
10,2022,202207,7,68.9,10
22,2021,202106,11,72.2,2
2,2021,202110,28,52.2,70
1,2021,202103,11,52.9,24
2,2021,202107,7,60.8,50
1,2021,202106,8,68.6,37
5,2022,202209,3,67.2,31
1,2021,202107,23,72.8,127
2,2022,202208,2,77.2,92
25,2022,202209,8,64.1,30
7,2022,202208,30,76.6,120
1,2021,202109,10,67.2,118
1,2021,202102,12,32.9,58
42,2021,202112,17,45.0,30
15,2021,202107,12,62.4,124
8,2021,202106,13,73.9,146
3,2022,202207,26,67.1,44
2,2022,202203,23,51.8,28
16,2021,202105,13,53.9,124
1,2022,202206,16,76.1,24
2,2021,202107,21,78.1,35
31,2021,202109,23,60.6,83
6,2021,202104,10,52.1,55
2,2021,202110,9,58.3,67
9,2021,202110,6,54.0,28
141,2022,202209,30,60.1,138
1,2022,202209,7,65.5,121
1,2022,202201,2,55.4,39
2,2021,202110,26,52.2,106
3,2022,202205,27,59.0,51
7,2021,202104,23,62.1,124
10,2021,202108,28,64.6,77
3,2021,202104,12,42.7,120
2,2022,202202,19,44.5,132
19,2022,202202,28,48.6,5
8,2021,202105,26,56.0,83
1,2021,202109,3,72.3,11
2,2022,202207,6,69.4,42
6,2022,202201,30,46.6,94
1,2021,202104,29,50.5,11
3,2022,202204,24,56.6,139
17,2021,202101,19,45.6,5
1,2022,202201,24,36.5,35
2,2022,202203,21,55.2,38
3,2022,202203,19,52.4,55
9,2021,202112,30,56.4,55
3,2021,202101,7,32.1,28
1,2022,202205,31,59.9,139
5,2022,202209,18,58.2,12
16,2022,202207,9,75.8,146
5,2021,202112,9,42.3,55
6,2021,202108,2,63.9,52
9,2022,202207,30,72.7,77
15,2022,202203,29,53.6,5
6,2021,202104,18,47.4,6
2,2021,202109,6,76.1,118
3,2022,202201,30,46.6,27
3,2021,202101,10,35.6,61
9,2021,202111,15,46.5,23
1,2021,202110,31,55.6,55
5,2021,202105,4,52.3,86
5,2021,202102,27,46.1,123
3,2021,202107,7,60.8,86
3,2021,202101,18,39.2,73
7,2021,202101,19,45.6,82
3,2022,202209,4,68.1,35
6,2021,202108,29,64.5,82
1,2021,202103,30,60.8,67
2,2022,202206,10,64.6,94
2,2021,202110,25,57.3,7
4,2022,202203,1,52.6,6
2,2021,202102,4,49.7,31
5,2022,202204,5,51.6,44
3,2021,202105,11,52.8,47
4,2021,202102,6,45.9,21
1,2021,202101,28,54.1,119
3,2021,202104,16,46.3,121
9,2021,202103,1,49.2,21
3,2022,202207,16,78.0,49
1,2022,202203,21,55.2,121
7,2022,202209,18,58.2,91
3,2021,202111,3,46.7,70
7,2021,202107,8,61.6,19
2,2021,202110,9,58.3,40
1,2021,202104,24,63.6,35
1,2021,202103,5,43.7,39
1,2022,202201,23,38.3,11
15,2022,202202,4,47.4,30
18,2022,202204,22,59.4,23
5,2021,202106,28,58.4,86
8,2022,202202,14,47.8,28
7,2021,202108,30,64.5,49
11,2021,202102,14,38.6,4
4,2021,202110,23,47.8,9
3,2022,202201,27,37.3,94
6,2021,202105,24,54.0,9
2,2022,202207,6,69.4,35
3,2021,202112,20,38.6,108
6,2021,202101,2,33.0,73
1,2022,202204,11,58.1,67
10,2022,202205,27,59.0,4
4,2021,202101,24,40.0,35
12,2021,202104,14,47.1,83
2,2022,202206,2,70.5,27
12,2022,202206,19,69.8,124
10,2021,202108,8,61.9,106
62,2021,202106,12,71.8,30
11,2022,202208,30,76.6,19
31,2022,202206,28,61.1,5
6,2022,202207,5,66.0,6
2,2022,202209,14,69.8,76
10,2021,202102,4,49.7,23
78,2021,202108,28,64.6,30
6,2022,202209,13,77.0,9
2,2022,202206,23,65.8,49
8,2022,202209,25,58.6,9
5,2021,202111,11,45.4,139
6,2021,202112,30,56.4,84
7,2021,202109,16,64.8,133
1,2022,202207,2,63.9,22
4,2021,202103,8,38.5,6
10,2022,202208,14,67.7,70
2,2021,202111,15,46.5,120
4,2021,202112,27,54.1,47
4,2021,202108,9,64.8,49
23,2021,202111,5,45.7,5
11,2021,202109,21,63.6,23
1,2021,202101,28,54.1,133
6,2022,202201,25,33.4,19
2,2021,202101,9,32.3,12
24,2022,202202,5,40.6,2
4,2022,202203,25,56.2,47
6,2021,202104,23,62.1,19
2,2022,202206,1,63.2,123
10,2021,202105,23,53.8,136
10,2022,202208,3,80.2,85
12,2022,202208,28,73.1,124
82,2022,202204,16,61.6,83
3,2022,202208,26,68.2,12
29,2022,202209,22,61.0,30
18,2021,202102,28,44.9,21
1,2021,202109,27,63.6,73
6,2022,202206,27,61.3,35
4,2021,202105,29,66.5,94
3,2021,202102,9,35.2,73
5,2021,202111,10,43.1,19
1,2021,202106,5,60.3,52
1,2022,202204,4,41.5,11
3,2021,202108,20,68.3,7
3,2022,202209,17,56.4,76
7,2021,202102,21,54.0,47
1,2021,202106,27,61.6,67
3,2022,202204,24,56.6,77
13,2021,202108,19,62.9,47
2,2022,202203,31,41.9,121
6,2022,202204,21,60.6,9
8,2022,202206,27,61.3,124
1,2021,202112,11,46.0,86
6,2022,202208,28,73.1,51
1,2022,202204,14,60.1,67
2,2022,202207,21,70.3,142
74,2021,202102,28,44.9,29
1,2021,202101,18,39.2,82
1,2022,202204,27,57.4,47
4,2021,202112,29,56.0,123
2,2022,202205,2,59.1,118
6,2022,202208,18,66.9,4
25,2021,202104,14,47.1,5
1,2021,202110,4,56.4,7
3,2021,202110,9,58.3,108
151,2021,202110,25,57.3,138
5,2021,202110,8,58.4,7
2,2021,202110,9,58.3,70
4,2022,202201,9,46.9,139
2,2022,202206,29,60.8,86
16,2022,202205,27,59.0,73
16,2021,202108,21,62.1,124
8,2022,202205,1,59.3,136
18,2021,202102,14,38.6,44
9,2021,202103,7,40.1,21
3,2022,202203,10,50.9,27
24,2021,202101,14,48.9,2
1,2021,202112,12,52.6,132
6,2022,202204,6,49.9,23
1,2021,202111,20,42.4,39
2,2022,202207,31,70.3,131
2,2022,202201,16,37.4,50
8,2021,202109,3,72.3,9
2,2021,202105,16,55.4,71
2,2021,202103,2,51.9,7
1,2021,202110,22,49.8,123
5,2022,202209,2,67.6,84
1,2022,202203,28,58.1,99
4,2021,202101,9,32.3,19
10,2022,202209,16,60.0,55
6,2022,202202,7,50.3,133
2,2022,202206,10,64.6,73
10,2022,202201,29,46.2,146
4,2022,202207,19,78.3,24
4,2021,202111,26,42.7,24
3,2021,202110,16,53.9,24
1,2021,202112,3,44.3,25
1,2022,202205,30,57.9,101
7,2022,202209,3,67.2,21
12,2022,202203,27,54.5,21
6,2021,202105,24,54.0,47
1,2021,202105,29,66.5,122
8,2021,202107,13,63.4,77
6,2021,202106,23,59.2,31
5,2021,202106,29,60.6,133
9,2021,202108,18,62.1,55
5,2021,202109,30,53.8,19
10,2022,202208,13,80.8,47
8,2021,202107,13,63.4,85
2,2021,202104,27,56.4,40
1,2021,202108,28,64.6,36
3,2021,202106,10,67.1,19
10,2021,202104,2,59.4,146
49,2021,202108,25,68.2,5
6,2022,202209,23,58.2,9
2,2021,202104,2,59.4,21
1,2021,202112,22,32.3,66
4,2021,202102,12,32.9,27
6,2022,202209,11,70.9,4
9,2021,202105,11,52.8,23
4,2021,202104,10,52.1,78
8,2021,202106,26,60.9,84
4,2021,202101,10,35.6,28
4,2022,202202,8,46.0,10
16,2022,202201,2,55.4,44
1,2022,202204,30,55.6,51
4,2021,202108,19,62.9,120
5,2021,202111,4,43.7,133
8,2021,202107,17,68.5,70
6,2022,202205,30,57.9,6
2,2021,202103,14,46.2,11
2,2022,202201,29,46.2,77
1,2021,202111,3,46.7,120
2,2022,202206,17,84.3,80
6,2021,202103,30,60.8,82
8,2021,202112,22,32.3,28
25,2021,202111,25,38.5,2
1,2021,202101,12,48.2,78
5,2021,202108,14,72.0,34
1,2022,202203,20,54.1,82
4,2021,202107,13,63.4,7
4,2021,202104,6,42.8,82
6,2021,202112,12,52.6,47
2,2021,202106,17,70.1,70
21,2021,202107,2,63.7,2
221,2022,202206,18,87.2,138
3,2021,202110,14,52.3,47
7,2021,202109,20,60.4,77
4,2021,202106,19,64.7,55
22,2021,202105,31,68.3,30
1,2022,202203,12,49.9,7
4,2021,202110,26,52.2,86
2,2021,202104,19,51.0,129
2,2022,202205,26,60.0,112
5,2021,202102,14,38.6,27
2,2022,202205,5,57.3,42
10,2022,202209,29,52.4,44
35,2021,202105,1,50.6,29
20,2021,202108,7,62.9,124
32,2022,202204,9,45.9,83
1,2022,202203,18,48.4,118
2,2022,202207,30,72.7,131
4,2021,202110,30,56.2,31
2,2022,202202,3,44.7,35
2,2021,202110,20,63.3,85
1,2021,202104,14,47.1,7
1,2021,202103,20,44.5,120
4,2022,202206,3,70.8,6
5,2021,202104,24,63.6,85
9,2022,202205,14,68.0,19
17,2021,202101,4,35.5,30
2,2021,202110,6,54.0,84
1,2021,202106,8,68.6,70
4,2021,202106,6,63.7,86
3,2021,202103,18,45.4,84
8,2021,202101,26,34.5,23
30,2021,202106,17,70.1,5
5,2021,202106,16,76.3,7
2,2022,202201,27,37.3,7
7,2022,202207,14,77.9,127
30,2021,202112,31,51.4,83
35,2021,202111,3,46.7,29
7,2021,202110,23,47.8,133
14,2022,202203,7,40.3,121
3,2021,202107,19,78.3,35
6,2022,202208,6,70.2,133
2,2021,202107,6,62.1,70
5,2021,202106,21,61.4,26
1,2021,202101,22,43.9,9
5,2021,202106,14,76.7,84
7,2022,202209,11,70.9,112
3,2021,202102,2,54.5,6
6,2021,202109,3,72.3,121
2,2021,202112,9,42.3,123
1,2022,202204,12,57.1,7
8,2021,202106,14,76.7,6
5,2021,202104,18,47.4,84
5,2021,202106,22,60.3,84
1,2021,202104,8,44.8,71
5,2021,202103,23,46.0,6
17,2021,202110,7,57.1,133
23,2022,202209,13,77.0,29
7,2021,202112,24,50.1,47
63,2021,202108,26,67.0,5
29,2021,202106,30,64.7,5
3,2022,202202,7,50.3,35
5,2022,202208,29,74.0,120
1,2021,202112,9,42.3,24
6,2022,202206,28,61.1,27
5,2022,202206,15,76.3,77
7,2022,202204,10,48.3,121
2,2021,202104,5,45.9,7
8,2021,202107,11,61.5,51
5,2021,202106,13,73.9,85
148,2022,202203,7,40.3,138
3,2022,202204,11,58.1,39
3,2021,202104,9,51.1,10
6,2022,202208,15,68.9,82
3,2022,202205,31,59.9,85
1,2021,202107,10,59.7,121
1,2021,202104,26,57.8,146
7,2022,202205,22,71.6,56
8,2022,202205,3,58.0,19
21,2022,202204,11,58.1,83
2,2022,202207,3,64.6,67
1,2021,202111,29,37.8,35
7,2022,202201,13,41.5,83
2,2021,202107,8,61.6,12
9,2021,202111,9,45.8,55
5,2021,202110,27,53.5,19
9,2021,202108,28,64.6,133
8,2022,202201,20,43.1,55
7,2022,202207,12,83.4,7
3,2022,202207,27,67.9,94
1,2022,202202,12,39.7,67
5,2022,202208,17,63.1,12
5,2021,202106,3,60.3,124
4,2021,202101,29,53.0,84
532,2021,202108,14,72.0,138
1,2021,202112,4,49.9,49
41,2021,202102,14,38.6,5
1,2021,202106,23,59.2,90
1,2022,202209,14,69.8,70
2,2021,202104,8,44.8,50
5,2022,202206,23,65.8,21
6,2022,202205,11,60.0,27
4,2022,202202,14,47.8,21
5,2021,202101,7,32.1,59
2,2021,202111,22,44.4,127
24,2022,202206,30,59.6,5
4,2021,202107,2,63.7,27
3,2021,202111,3,46.7,121
2,2022,202206,9,63.0,6
6,2021,202106,27,61.6,6
6,2021,202103,6,39.8,28
1,2022,202206,8,63.6,114
4,2022,202206,3,70.8,24
44,2022,202206,11,65.4,2
6,2022,202204,10,48.3,6
10,2022,202208,28,73.1,47
2,2021,202101,17,43.4,62
42,2022,202203,27,54.5,2
8,2021,202112,29,56.0,21
4,2021,202101,16,40.7,86
24,2021,202110,1,57.7,83
17,2022,202207,11,79.4,55
10,2021,202103,20,44.5,44
2,2022,202205,19,66.9,47
1,2022,202203,27,54.5,90
36,2021,202106,18,64.2,29
2,2022,202207,21,70.3,99
3,2021,202107,12,62.4,54
3,2021,202103,6,39.8,35
1,2021,202102,19,49.6,39
6,2022,202203,21,55.2,9
5,2022,202206,15,76.3,21
1,2022,202202,7,50.3,39
2,2022,202209,6,66.4,99
4,2022,202202,13,43.4,86
2,2021,202106,20,62.1,129
9,2022,202205,3,58.0,124
3,2021,202105,6,54.0,85
4,2022,202206,1,63.2,47
4,2021,202101,22,43.9,51
2,2021,202105,16,55.4,11
3,2022,202207,27,67.9,120
7,2022,202209,25,58.6,73
3,2021,202109,29,58.6,77
11,2021,202108,19,62.9,4
44,2022,202206,4,65.5,83
1,2021,202110,13,53.1,123
4,2022,202205,16,66.1,120
5,2022,202201,25,33.4,23
2,2021,202107,31,62.3,84
1,2022,202204,7,54.4,49
4,2021,202101,5,37.6,84
4,2021,202106,4,60.4,6
28,2022,202203,6,45.7,133
1,2021,202112,5,43.4,7
3,2022,202207,16,78.0,123
42,2022,202207,2,63.9,2
1,2021,202105,5,49.3,52
20,2022,202201,30,46.6,44
2,2022,202205,16,66.1,122
3,2021,202106,29,60.6,120
2,2021,202110,15,51.6,82
2,2021,202110,14,52.3,73
9,2022,202208,29,74.0,73
1,2021,202112,29,56.0,73
4,2021,202110,20,63.3,23
2,2021,202102,8,36.5,82
13,2022,202207,23,67.3,21
1,2022,202207,10,76.7,40
1,2022,202209,12,76.3,39
6,2022,202203,2,52.0,9
2,2022,202209,27,57.8,7
1,2021,202110,4,56.4,121
17,2021,202106,16,76.3,55
1,2021,202112,16,44.4,10
4,2021,202109,22,61.3,108
19,2021,202108,28,64.6,28
4,2022,202201,22,36.1,35
65,2021,202108,10,64.3,5
3,2022,202209,23,58.2,133
26,2021,202104,9,51.1,2
2,2021,202107,24,65.2,31
2,2021,202102,2,54.5,49
5,2021,202112,25,50.3,84
6,2021,202105,4,52.3,121
7,2021,202106,26,60.9,19
3,2022,202204,23,58.4,85
10,2022,202208,6,70.2,77
3,2021,202110,24,50.6,142
2,2021,202112,3,44.3,19
4,2021,202106,9,66.8,85
26,2021,202101,25,38.0,30
36,2021,202106,4,60.4,5
86,2022,202203,22,53.6,138
1,2021,202102,20,57.0,120
2,2022,202204,29,60.7,139
3,2022,202206,4,65.5,106
1,2021,202109,16,64.8,90
1,2021,202104,4,48.5,35
2,2021,202103,29,55.9,7
68,2021,202108,26,67.0,2
8,2021,202108,27,63.8,84
2,2022,202208,5,70.0,49
10,2021,202103,25,50.3,23
3,2021,202110,12,52.7,84
26,2022,202203,21,55.2,83
3,2021,202103,19,48.3,24
2,2022,202203,17,46.8,49
6,2022,202203,14,50.4,121
5,2022,202208,15,68.9,55
1,2021,202104,11,44.4,14
1,2021,202103,5,43.7,67
2,2021,202108,5,62.8,120
5,2022,202205,23,62.5,86
3,2022,202201,28,44.6,84
2,2021,202102,4,49.7,120
4,2021,202103,29,55.9,140
2,2021,202103,7,40.1,82
33,2021,202107,8,61.6,2
68,2022,202208,9,78.9,29
30,2022,202206,21,69.9,5
6,2022,202205,19,66.9,27
3,2022,202208,11,83.6,37
5,2021,202108,13,67.5,108
4,2021,202111,30,41.0,27
1,2021,202105,1,50.6,26
4,2021,202109,1,67.2,24
5,2021,202103,9,38.0,47
1,2022,202201,25,33.4,80
1,2022,202201,24,36.5,120
5,2022,202205,27,59.0,112
12,2022,202208,15,68.9,9
6,2021,202109,9,67.5,21
10,2022,202203,17,46.8,2
5,2022,202208,29,74.0,21
6,2022,202202,18,51.1,77
1,2022,202206,2,70.5,125
2,2021,202108,30,64.5,36
3,2022,202203,27,54.5,123
1,2022,202209,2,67.6,67
8,2021,202112,19,39.7,44
3,2021,202104,27,56.4,142
1,2021,202103,15,51.1,24
4,2022,202209,14,69.8,73
15,2021,202103,5,43.7,55
1,2022,202203,29,53.6,106
2,2022,202209,6,66.4,120
7,2022,202204,27,57.4,120
4,2021,202111,23,41.8,30
5,2022,202202,26,44.2,77
4,2021,202108,4,63.3,120
1,2021,202104,13,45.6,58
313,2021,202108,20,68.3,138
1,2021,202104,18,47.4,134
3,2021,202102,25,49.9,73
1,2022,202208,9,78.9,122
6,2021,202104,2,59.4,124
1,2021,202104,12,42.7,39
2,2021,202107,18,75.2,118
5,2021,202105,15,55.7,49
1,2022,202205,2,59.1,106
1,2022,202206,26,60.7,112
3,2022,202206,6,59.6,120
8,2021,202105,14,52.1,136
2,2022,202205,28,62.5,86
1,2022,202205,13,62.0,125
1,2022,202207,29,72.9,19
28,2022,202206,7,62.4,29
8,2021,202102,22,52.1,10
5,2021,202109,18,64.6,73
4,2021,202107,15,64.7,31
2,2022,202207,7,68.9,49
5,2021,202112,5,43.4,82
1,2022,202203,26,57.8,122
1,2021,202108,3,60.0,127
4,2022,202204,14,60.1,31
1,2021,202104,9,51.1,19
18,2022,202205,23,62.5,30
4,2021,202107,13,63.4,121
8,2021,202101,3,35.5,4
1,2021,202105,6,54.0,49
1,2021,202111,14,53.0,112
1,2022,202207,9,75.8,50
1,2021,202112,4,49.9,77
1,2022,202207,24,72.2,22
3,2021,202103,6,39.8,108
5,2022,202207,22,66.8,12
2,2021,202103,13,49.4,12
14,2021,202110,13,53.1,29
4,2021,202104,11,44.4,122
3,2022,202207,24,72.2,39
5,2021,202107,11,61.5,28
2,2022,202209,8,64.1,100
23,2022,202208,2,77.2,133
1,2021,202104,3,48.0,38
31,2021,202104,12,42.7,29
1,2021,202105,26,56.0,116
14,2022,202205,12,59.5,55
4,2022,202205,7,59.6,19
4,2022,202209,29,52.4,24
52,2021,202108,31,66.0,83
11,2022,202201,6,39.1,139
1,2021,202106,3,60.3,35
2,2021,202105,2,49.2,131
1,2022,202208,16,68.1,37
14,2021,202108,6,63.9,146
5,2022,202201,7,47.1,121
3,2022,202206,8,63.6,85
2,2022,202207,15,73.8,132
28,2022,202207,6,69.4,30
2,2021,202107,9,60.2,9
2,2021,202102,16,49.1,40
5,2022,202209,2,67.6,19
4,2021,202105,1,50.6,127
78,2021,202108,7,62.9,30
12,2022,202208,28,73.1,73
2,2022,202202,19,44.5,31
4,2021,202103,8,38.5,94
19,2022,202207,14,77.9,133
9,2022,202205,13,62.0,121
6,2021,202110,17,53.4,27
9,2022,202205,3,58.0,28
6,2022,202209,17,56.4,27
11,2022,202208,27,70.1,121
10,2022,202208,29,74.0,23
29,2022,202206,1,63.2,29
7,2021,202111,7,51.8,6
24,2021,202109,30,53.8,5
6,2021,202103,23,46.0,9
8,2022,202201,22,36.1,44
1,2022,202204,13,56.0,10
6,2022,202208,12,83.8,106
7,2021,202109,17,61.6,146
4,2021,202109,20,60.4,86
1,2021,202112,13,47.0,49
54,2022,202208,24,76.1,29
2,2022,202204,6,49.9,94
4,2022,202203,1,52.6,93
16,2021,202111,10,43.1,30
3,2021,202105,30,68.0,123
2,2022,202205,21,65.3,21
2,2022,202202,12,39.7,19
4,2021,202111,12,47.7,55
1,2021,202110,15,51.6,19
6,2021,202110,12,52.7,7
3,2021,202101,21,48.6,28
20,2021,202112,31,51.4,23
5,2021,202102,15,49.1,6
3,2021,202110,14,52.3,9
6,2021,202111,27,40.9,84
2,2021,202109,2,69.4,94
8,2021,202105,10,56.5,55
2,2022,202208,9,78.9,71
2,2022,202205,14,68.0,106
3,2021,202107,27,65.2,123
2,2022,202209,11,70.9,55
1,2021,202107,16,67.8,14
1,2022,202208,3,80.2,35
5,2021,202107,5,63.3,10
9,2021,202106,10,67.1,47
1,2022,202209,21,60.7,35
1,2021,202109,28,57.6,12
1,2021,202108,22,65.4,11
40,2021,202101,8,30.3,30
6,2022,202207,6,69.4,6
1,2022,202201,27,37.3,123
31,2022,202202,25,42.3,29
4,2022,202201,22,36.1,85
48,2021,202106,13,73.9,5
1,2021,202111,25,38.5,120
1,2021,202102,25,49.9,38
1,2021,202101,29,53.0,125
9,2021,202108,26,67.0,133
14,2021,202108,8,61.9,47
5,2021,202102,12,32.9,108
33,2021,202106,18,64.2,5
9,2021,202106,22,60.3,24
3,2021,202104,4,48.5,40
6,2021,202111,15,46.5,6
1,2022,202207,8,72.7,131
1,2021,202105,15,55.7,120
1,2021,202101,18,39.2,60
9,2021,202103,4,48.5,6
4,2021,202107,7,60.8,28
5,2022,202206,8,63.6,27
4,2022,202202,17,54.3,42
51,2022,202201,23,38.3,2
3,2021,202107,21,78.1,142
6,2021,202108,23,64.7,35
1,2022,202204,12,57.1,40
2,2022,202203,9,50.4,19
6,2021,202103,6,39.8,84
19,2021,202105,13,53.9,4
6,2022,202209,15,68.8,74
6,2022,202203,29,53.6,27
2,2021,202108,12,69.4,35
20,2022,202205,1,59.3,23
1,2022,202208,28,73.1,131
3,2022,202208,24,76.1,136
1,2021,202102,11,29.0,123
1,2021,202106,19,64.7,132
40,2021,202105,27,59.9,5
1,2021,202111,20,42.4,12
4,2022,202202,17,54.3,120
1,2021,202111,14,53.0,131
2,2021,202111,9,45.8,127
5,2021,202104,18,47.4,49
8,2021,202102,5,48.4,133
1,2021,202107,14,65.0,39
4,2021,202106,19,64.7,82
10,2021,202104,4,48.5,47
16,2022,202206,26,60.7,23
3,2021,202109,5,70.3,80
3,2021,202109,23,60.6,51
3,2021,202104,1,64.7,127
19,2022,202207,17,81.8,23
1,2022,202204,25,57.8,35
17,2022,202206,29,60.8,29
10,2021,202110,1,57.7,23
1,2021,202109,5,70.3,11
21,2021,202104,11,44.4,133
1,2022,202201,11,46.0,86
1,2022,202205,11,60.0,36
4,2021,202101,16,40.7,108
24,2021,202110,5,58.1,2
87,2021,202108,3,60.0,29
1,2021,202107,23,72.8,31
7,2022,202207,29,72.9,44
6,2021,202108,11,64.1,111
3,2022,202206,12,66.8,120
6,2022,202208,28,73.1,142
2,2022,202206,28,61.1,40
5,2022,202204,30,55.6,108
4,2022,202209,27,57.8,139
5,2022,202204,1,39.1,121
32,2021,202106,15,74.9,30
3,2021,202110,17,53.4,132
5,2022,202204,13,56.0,6
9,2022,202201,27,37.3,139
2,2021,202105,5,49.3,120
6,2021,202110,27,53.5,127
5,2022,202208,5,70.0,4
1,2022,202207,11,79.4,86
3,2022,202203,21,55.2,120
1,2021,202108,16,66.7,37
9,2022,202206,20,70.4,121
7,2022,202204,7,54.4,39
15,2021,202107,18,75.2,77
4,2022,202202,13,43.4,94
1,2021,202104,8,44.8,11
1,2022,202205,9,67.6,36
3,2021,202103,28,48.1,31
4,2022,202206,8,63.6,23
3,2022,202206,28,61.1,35
2,2022,202209,21,60.7,73
1,2021,202111,14,53.0,125
2,2022,202201,15,31.9,60
2,2021,202101,14,48.9,123
5,2021,202108,23,64.7,7
11,2021,202111,23,41.8,55
10,2021,202112,29,56.0,124
1,2022,202204,14,60.1,86
7,2022,202207,27,67.9,4
6,2022,202209,9,63.8,85
