Quantity,Year,Month,Day,Avg_temp,Menu_Code
6,2021,202110,10,53.8,9
9,2021,202110,10,53.8,10
1,2021,202110,10,53.8,11
3,2021,202110,10,53.8,12
3,2021,202110,10,53.8,19
9,2021,202110,10,53.8,21
8,2021,202110,10,53.8,23
5,2021,202110,10,53.8,24
1,2021,202110,10,53.8,25
1,2021,202110,10,53.8,26
6,2021,202110,10,53.8,27
7,2021,202110,10,53.8,28
42,2021,202110,10,53.8,29
95,2021,202110,10,53.8,30
1,2021,202110,10,53.8,31
1,2021,202110,10,53.8,35
1,2021,202110,10,53.8,39
3,2021,202110,10,53.8,40
18,2021,202110,10,53.8,44
1,2021,202110,10,53.8,45
6,2021,202110,10,53.8,47
5,2021,202110,10,53.8,50
4,2021,202110,10,53.8,51
1,2021,202110,10,53.8,55
2,2021,202110,10,53.8,67
1,2021,202110,10,53.8,68
3,2021,202110,10,53.8,70
7,2021,202110,10,53.8,73
5,2021,202110,10,53.8,76
3,2021,202110,10,53.8,77
4,2021,202110,10,53.8,80
6,2021,202110,10,53.8,82
70,2021,202110,10,53.8,83
6,2021,202110,10,53.8,84
6,2021,202110,10,53.8,85
6,2021,202110,10,53.8,86
2,2021,202110,10,53.8,90
1,2021,202110,10,53.8,94
8,2021,202110,10,53.8,108
1,2021,202110,10,53.8,112
1,2021,202110,10,53.8,118
1,2021,202110,10,53.8,120
4,2021,202110,10,53.8,121
5,2021,202110,10,53.8,122
3,2021,202110,10,53.8,123
9,2021,202110,10,53.8,124
1,2021,202110,10,53.8,125
4,2021,202110,10,53.8,131
1,2021,202110,10,53.8,132
14,2021,202110,10,53.8,133
240,2021,202110,10,53.8,138
1,2021,202110,10,53.8,139
9,2021,202110,10,53.8,146
28,2021,202110,11,55.5,2
1,2021,202110,11,55.5,3
16,2021,202110,11,55.5,5
2,2021,202110,11,55.5,6
1,2021,202110,11,55.5,9
5,2021,202110,11,55.5,10
1,2021,202110,11,55.5,19
5,2021,202110,11,55.5,21
4,2021,202110,11,55.5,23
6,2021,202110,11,55.5,27
21,2021,202110,11,55.5,29
31,2021,202110,11,55.5,30
1,2021,202110,11,55.5,31
1,2021,202110,11,55.5,39
2,2021,202110,11,55.5,40
6,2021,202110,11,55.5,47
14,2021,202110,11,55.5,55
3,2021,202110,11,55.5,73
3,2021,202110,11,55.5,77
1,2021,202110,11,55.5,78
4,2021,202110,11,55.5,82
22,2021,202110,11,55.5,83
3,2021,202110,11,55.5,84
3,2021,202110,11,55.5,85
1,2021,202110,11,55.5,86
1,2021,202110,11,55.5,106
1,2021,202110,11,55.5,108
2,2021,202110,11,55.5,120
3,2021,202110,11,55.5,121
2,2021,202110,11,55.5,123
5,2021,202110,11,55.5,124
1,2021,202110,11,55.5,125
1,2021,202110,11,55.5,131
7,2021,202110,11,55.5,133
110,2021,202110,11,55.5,138
3,2021,202110,11,55.5,139
15,2021,202110,12,52.7,2
16,2021,202110,12,52.7,5
4,2021,202110,12,52.7,6
6,2021,202110,12,52.7,7
2,2021,202110,12,52.7,9
2,2021,202110,12,52.7,10
1,2021,202110,12,52.7,11
1,2021,202110,12,52.7,12
2,2021,202110,12,52.7,21
9,2021,202110,12,52.7,23
1,2021,202110,12,52.7,26
5,2021,202110,12,52.7,27
4,2021,202110,12,52.7,28
10,2021,202110,12,52.7,29
16,2021,202110,12,52.7,30
1,2021,202110,12,52.7,31
3,2021,202110,12,52.7,35
1,2021,202110,12,52.7,37
2,2021,202110,12,52.7,39
3,2021,202110,12,52.7,47
11,2021,202110,12,52.7,55
5,2021,202110,12,52.7,73
2,2021,202110,12,52.7,77
1,2021,202110,12,52.7,80
2,2021,202110,12,52.7,82
17,2021,202110,12,52.7,83
3,2021,202110,12,52.7,84
3,2021,202110,12,52.7,85
3,2021,202110,12,52.7,86
4,2021,202110,12,52.7,108
1,2021,202110,12,52.7,120
6,2021,202110,12,52.7,121
1,2021,202110,12,52.7,123
3,2021,202110,12,52.7,124
1,2021,202110,12,52.7,131
72,2021,202110,12,52.7,138
2,2021,202110,12,52.7,139
11,2021,202110,13,53.1,2
18,2021,202110,13,53.1,5
2,2021,202110,13,53.1,6
2,2021,202110,13,53.1,7
3,2021,202110,13,53.1,9
2,2021,202110,13,53.1,10
1,2021,202110,13,53.1,12
2,2021,202110,13,53.1,21
6,2021,202110,13,53.1,23
4,2021,202110,13,53.1,24
2,2021,202110,13,53.1,27
14,2021,202110,13,53.1,29
22,2021,202110,13,53.1,30
1,2021,202110,13,53.1,39
9,2021,202110,13,53.1,44
3,2021,202110,13,53.1,47
1,2021,202110,13,53.1,49
1,2021,202110,13,53.1,50
15,2021,202110,13,53.1,55
1,2021,202110,13,53.1,76
4,2021,202110,13,53.1,77
2,2021,202110,13,53.1,82
24,2021,202110,13,53.1,83
6,2021,202110,13,53.1,84
5,2021,202110,13,53.1,85
4,2021,202110,13,53.1,86
2,2021,202110,13,53.1,106
1,2021,202110,13,53.1,116
1,2021,202110,13,53.1,118
6,2021,202110,13,53.1,120
1,2021,202110,13,53.1,123
3,2021,202110,13,53.1,124
8,2021,202110,13,53.1,127
4,2021,202110,13,53.1,133
93,2021,202110,13,53.1,138
4,2021,202110,13,53.1,139
21,2021,202110,14,52.3,2
16,2021,202110,14,52.3,5
4,2021,202110,14,52.3,6
3,2021,202110,14,52.3,7
3,2021,202110,14,52.3,9
5,2021,202110,14,52.3,10
1,2021,202110,14,52.3,11
2,2021,202110,14,52.3,12
1,2021,202110,14,52.3,19
5,2021,202110,14,52.3,21
8,2021,202110,14,52.3,23
1,2021,202110,14,52.3,25
4,2021,202110,14,52.3,27
2,2021,202110,14,52.3,28
19,2021,202110,14,52.3,29
16,2021,202110,14,52.3,30
1,2021,202110,14,52.3,31
2,2021,202110,14,52.3,35
2,2021,202110,14,52.3,39
2,2021,202110,14,52.3,42
2,2021,202110,14,52.3,44
3,2021,202110,14,52.3,47
1,2021,202110,14,52.3,49
3,2021,202110,14,52.3,50
1,2021,202110,14,52.3,51
18,2021,202110,14,52.3,55
2,2021,202110,14,52.3,70
2,2021,202110,14,52.3,73
1,2021,202110,14,52.3,76
3,2021,202110,14,52.3,77
1,2021,202110,14,52.3,82
15,2021,202110,14,52.3,83
4,2021,202110,14,52.3,84
3,2021,202110,14,52.3,85
4,2021,202110,14,52.3,86
1,2021,202110,14,52.3,108
1,2021,202110,14,52.3,116
6,2021,202110,14,52.3,120
4,2021,202110,14,52.3,121
1,2021,202110,14,52.3,124
5,2021,202110,14,52.3,127
4,2021,202110,14,52.3,133
92,2021,202110,14,52.3,138
6,2021,202110,14,52.3,139
18,2021,202110,15,51.6,2
10,2021,202110,15,51.6,5
6,2021,202110,15,51.6,6
1,2021,202110,15,51.6,9
2,2021,202110,15,51.6,10
1,2021,202110,15,51.6,19
3,2021,202110,15,51.6,21
3,2021,202110,15,51.6,23
6,2021,202110,15,51.6,24
7,2021,202110,15,51.6,27
2,2021,202110,15,51.6,28
24,2021,202110,15,51.6,29
60,2021,202110,15,51.6,30
7,2021,202110,15,51.6,31
1,2021,202110,15,51.6,35
1,2021,202110,15,51.6,47
1,2021,202110,15,51.6,49
6,2021,202110,15,51.6,55
1,2021,202110,15,51.6,67
1,2021,202110,15,51.6,70
1,2021,202110,15,51.6,76
1,2021,202110,15,51.6,77
2,2021,202110,15,51.6,82
49,2021,202110,15,51.6,83
5,2021,202110,15,51.6,84
2,2021,202110,15,51.6,85
1,2021,202110,15,51.6,86
2,2021,202110,15,51.6,108
4,2021,202110,15,51.6,120
5,2021,202110,15,51.6,121
2,2021,202110,15,51.6,123
4,2021,202110,15,51.6,124
1,2021,202110,15,51.6,125
1,2021,202110,15,51.6,127
4,2021,202110,15,51.6,133
84,2021,202110,15,51.6,138
5,2021,202110,15,51.6,139
7,2021,202110,15,51.6,146
27,2021,202110,16,53.9,2
30,2021,202110,16,53.9,5
3,2021,202110,16,53.9,6
6,2021,202110,16,53.9,9
25,2021,202110,16,53.9,10
1,2021,202110,16,53.9,11
4,2021,202110,16,53.9,12
3,2021,202110,16,53.9,19
5,2021,202110,16,53.9,21
7,2021,202110,16,53.9,23
3,2021,202110,16,53.9,24
8,2021,202110,16,53.9,27
6,2021,202110,16,53.9,28
52,2021,202110,16,53.9,29
48,2021,202110,16,53.9,30
1,2021,202110,16,53.9,31
2,2021,202110,16,53.9,35
2,2021,202110,16,53.9,37
1,2021,202110,16,53.9,39
2,2021,202110,16,53.9,40
4,2021,202110,16,53.9,44
4,2021,202110,16,53.9,47
1,2021,202110,16,53.9,50
2,2021,202110,16,53.9,51
2,2021,202110,16,53.9,55
1,2021,202110,16,53.9,70
4,2021,202110,16,53.9,73
3,2021,202110,16,53.9,76
3,2021,202110,16,53.9,77
5,2021,202110,16,53.9,82
23,2021,202110,16,53.9,83
2,2021,202110,16,53.9,84
2,2021,202110,16,53.9,85
6,2021,202110,16,53.9,86
2,2021,202110,16,53.9,94
4,2021,202110,16,53.9,108
1,2021,202110,16,53.9,118
1,2021,202110,16,53.9,120
7,2021,202110,16,53.9,121
3,2021,202110,16,53.9,123
6,2021,202110,16,53.9,124
2,2021,202110,16,53.9,125
6,2021,202110,16,53.9,127
1,2021,202110,16,53.9,133
166,2021,202110,16,53.9,138
6,2021,202110,16,53.9,139
6,2021,202110,16,53.9,146
49,2021,202110,17,53.4,2
7,2021,202110,17,53.4,4
37,2021,202110,17,53.4,5
6,2021,202110,17,53.4,6
5,2021,202110,17,53.4,9
10,2021,202110,17,53.4,10
4,2021,202110,17,53.4,12
7,2021,202110,17,53.4,21
7,2021,202110,17,53.4,23
4,2021,202110,17,53.4,24
1,2021,202110,17,53.4,25
2,2021,202110,17,53.4,26
6,2021,202110,17,53.4,27
5,2021,202110,17,53.4,28
44,2021,202110,17,53.4,29
83,2021,202110,17,53.4,30
1,2021,202110,17,53.4,39
3,2021,202110,17,53.4,40
12,2021,202110,17,53.4,44
8,2021,202110,17,53.4,47
1,2021,202110,17,53.4,49
3,2021,202110,17,53.4,50
3,2021,202110,17,53.4,51
2,2021,202110,17,53.4,55
1,2021,202110,17,53.4,68
4,2021,202110,17,53.4,70
1,2021,202110,17,53.4,71
5,2021,202110,17,53.4,73
6,2021,202110,17,53.4,76
5,2021,202110,17,53.4,77
4,2021,202110,17,53.4,80
6,2021,202110,17,53.4,82
58,2021,202110,17,53.4,83
6,2021,202110,17,53.4,84
4,2021,202110,17,53.4,85
3,2021,202110,17,53.4,86
1,2021,202110,17,53.4,87
2,2021,202110,17,53.4,90
5,2021,202110,17,53.4,94
2,2021,202110,17,53.4,106
4,2021,202110,17,53.4,108
2,2021,202110,17,53.4,118
3,2021,202110,17,53.4,121
1,2021,202110,17,53.4,123
8,2021,202110,17,53.4,124
5,2021,202110,17,53.4,127
5,2021,202110,17,53.4,131
3,2021,202110,17,53.4,132
19,2021,202110,17,53.4,133
208,2021,202110,17,53.4,138
1,2021,202110,17,53.4,139
9,2021,202110,17,53.4,146
28,2021,202110,18,59.3,2
21,2021,202110,18,59.3,5
5,2021,202110,18,59.3,6
1,2021,202110,18,59.3,7
5,2021,202110,18,59.3,9
4,2021,202110,18,59.3,10
1,2021,202110,18,59.3,12
5,2021,202110,18,59.3,21
9,2021,202110,18,59.3,23
3,2021,202110,18,59.3,24
6,2021,202110,18,59.3,27
1,2021,202110,18,59.3,28
26,2021,202110,18,59.3,29
18,2021,202110,18,59.3,30
1,2021,202110,18,59.3,35
1,2021,202110,18,59.3,38
1,2021,202110,18,59.3,41
1,2021,202110,18,59.3,44
5,2021,202110,18,59.3,47
1,2021,202110,18,59.3,50
8,2021,202110,18,59.3,55
5,2021,202110,18,59.3,77
3,2021,202110,18,59.3,82
8,2021,202110,18,59.3,83
5,2021,202110,18,59.3,84
5,2021,202110,18,59.3,85
2,2021,202110,18,59.3,86
4,2021,202110,18,59.3,108
1,2021,202110,18,59.3,120
4,2021,202110,18,59.3,121
6,2021,202110,18,59.3,124
1,2021,202110,18,59.3,125
2,2021,202110,18,59.3,127
1,2021,202110,18,59.3,133
87,2021,202110,18,59.3,138
4,2021,202110,18,59.3,139
19,2021,202110,19,63.2,2
26,2021,202110,19,63.2,5
4,2021,202110,19,63.2,6
5,2021,202110,19,63.2,7
1,2021,202110,19,63.2,9
6,2021,202110,19,63.2,10
1,2021,202110,19,63.2,12
6,2021,202110,19,63.2,19
2,2021,202110,19,63.2,21
4,2021,202110,19,63.2,23
5,2021,202110,19,63.2,24
3,2021,202110,19,63.2,26
4,2021,202110,19,63.2,27
7,2021,202110,19,63.2,28
13,2021,202110,19,63.2,29
22,2021,202110,19,63.2,30
1,2021,202110,19,63.2,31
1,2021,202110,19,63.2,35
1,2021,202110,19,63.2,38
2,2021,202110,19,63.2,47
2,2021,202110,19,63.2,49
3,2021,202110,19,63.2,50
15,2021,202110,19,63.2,55
1,2021,202110,19,63.2,73
5,2021,202110,19,63.2,77
6,2021,202110,19,63.2,82
23,2021,202110,19,63.2,83
5,2021,202110,19,63.2,84
2,2021,202110,19,63.2,85
2,2021,202110,19,63.2,86
1,2021,202110,19,63.2,106
4,2021,202110,19,63.2,108
2,2021,202110,19,63.2,118
5,2021,202110,19,63.2,120
6,2021,202110,19,63.2,121
2,2021,202110,19,63.2,123
1,2021,202110,19,63.2,124
3,2021,202110,19,63.2,133
143,2021,202110,19,63.2,138
2,2021,202110,19,63.2,139
14,2021,202110,20,63.3,2
13,2021,202110,20,63.3,5
4,2021,202110,20,63.3,6
3,2021,202110,20,63.3,9
5,2021,202110,20,63.3,10
1,2021,202110,20,63.3,11
2,2021,202110,20,63.3,12
1,2021,202110,20,63.3,19
1,2021,202110,20,63.3,21
4,2021,202110,20,63.3,23
4,2021,202110,20,63.3,24
3,2021,202110,20,63.3,27
4,2021,202110,20,63.3,28
14,2021,202110,20,63.3,29
19,2021,202110,20,63.3,30
5,2021,202110,20,63.3,31
3,2021,202110,20,63.3,35
1,2021,202110,20,63.3,37
2,2021,202110,20,63.3,39
1,2021,202110,20,63.3,44
5,2021,202110,20,63.3,47
3,2021,202110,20,63.3,49
2,2021,202110,20,63.3,50
12,2021,202110,20,63.3,55
7,2021,202110,20,63.3,73
1,2021,202110,20,63.3,76
3,2021,202110,20,63.3,77
2,2021,202110,20,63.3,82
20,2021,202110,20,63.3,83
4,2021,202110,20,63.3,84
2,2021,202110,20,63.3,85
5,2021,202110,20,63.3,86
4,2021,202110,20,63.3,94
4,2021,202110,20,63.3,108
3,2021,202110,20,63.3,120
5,2021,202110,20,63.3,121
2,2021,202110,20,63.3,124
4,2021,202110,20,63.3,127
7,2021,202110,20,63.3,133
111,2021,202110,20,63.3,138
4,2021,202110,20,63.3,139
1,2021,202110,20,63.3,142
33,2021,202110,21,56.8,2
27,2021,202110,21,56.8,5
2,2021,202110,21,56.8,6
4,2021,202110,21,56.8,9
6,2021,202110,21,56.8,10
1,2021,202110,21,56.8,12
3,2021,202110,21,56.8,19
5,2021,202110,21,56.8,21
4,2021,202110,21,56.8,23
4,2021,202110,21,56.8,24
5,2021,202110,21,56.8,27
5,2021,202110,21,56.8,28
24,2021,202110,21,56.8,29
24,2021,202110,21,56.8,30
2,2021,202110,21,56.8,31
2,2021,202110,21,56.8,35
1,2021,202110,21,56.8,41
2,2021,202110,21,56.8,44
4,2021,202110,21,56.8,47
1,2021,202110,21,56.8,49
2,2021,202110,21,56.8,50
1,2021,202110,21,56.8,51
7,2021,202110,21,56.8,55
1,2021,202110,21,56.8,67
1,2021,202110,21,56.8,68
2,2021,202110,21,56.8,70
2,2021,202110,21,56.8,76
6,2021,202110,21,56.8,77
6,2021,202110,21,56.8,82
19,2021,202110,21,56.8,83
2,2021,202110,21,56.8,84
5,2021,202110,21,56.8,85
3,2021,202110,21,56.8,94
1,2021,202110,21,56.8,116
2,2021,202110,21,56.8,118
4,2021,202110,21,56.8,120
1,2021,202110,21,56.8,121
4,2021,202110,21,56.8,123
6,2021,202110,21,56.8,124
1,2021,202110,21,56.8,125
11,2021,202110,21,56.8,133
123,2021,202110,21,56.8,138
10,2021,202110,21,56.8,139
1,2021,202110,21,56.8,142
31,2021,202110,22,49.8,2
26,2021,202110,22,49.8,5
5,2021,202110,22,49.8,6
2,2021,202110,22,49.8,7
2,2021,202110,22,49.8,9
2,2021,202110,22,49.8,10
1,2021,202110,22,49.8,11
1,2021,202110,22,49.8,12
8,2021,202110,22,49.8,19
2,2021,202110,22,49.8,21
2,2021,202110,22,49.8,23
3,2021,202110,22,49.8,24
6,2021,202110,22,49.8,27
1,2021,202110,22,49.8,28
25,2021,202110,22,49.8,29
26,2021,202110,22,49.8,30
1,2021,202110,22,49.8,31
3,2021,202110,22,49.8,47
3,2021,202110,22,49.8,50
3,2021,202110,22,49.8,51
9,2021,202110,22,49.8,55
2,2021,202110,22,49.8,71
1,2021,202110,22,49.8,73
1,2021,202110,22,49.8,76
3,2021,202110,22,49.8,77
4,2021,202110,22,49.8,82
21,2021,202110,22,49.8,83
4,2021,202110,22,49.8,84
3,2021,202110,22,49.8,85
4,2021,202110,22,49.8,86
1,2021,202110,22,49.8,106
1,2021,202110,22,49.8,108
2,2021,202110,22,49.8,116
4,2021,202110,22,49.8,120
4,2021,202110,22,49.8,121
1,2021,202110,22,49.8,123
6,2021,202110,22,49.8,124
1,2021,202110,22,49.8,125
3,2021,202110,22,49.8,127
8,2021,202110,22,49.8,133
118,2021,202110,22,49.8,138
15,2021,202110,22,49.8,139
3,2021,202110,22,49.8,142
7,2021,202110,22,49.8,146
48,2021,202110,23,47.8,2
32,2021,202110,23,47.8,5
3,2021,202110,23,47.8,6
4,2021,202110,23,47.8,9
10,2021,202110,23,47.8,10
1,2021,202110,23,47.8,11
2,2021,202110,23,47.8,12
7,2021,202110,23,47.8,19
9,2021,202110,23,47.8,21
15,2021,202110,23,47.8,23
9,2021,202110,23,47.8,24
6,2021,202110,23,47.8,27
14,2021,202110,23,47.8,28
37,2021,202110,23,47.8,29
48,2021,202110,23,47.8,30
5,2021,202110,23,47.8,31
1,2021,202110,23,47.8,35
2,2021,202110,23,47.8,40
4,2021,202110,23,47.8,44
6,2021,202110,23,47.8,47
1,2021,202110,23,47.8,49
1,2021,202110,23,47.8,50
3,2021,202110,23,47.8,55
1,2021,202110,23,47.8,67
1,2021,202110,23,47.8,70
3,2021,202110,23,47.8,73
5,2021,202110,23,47.8,76
6,2021,202110,23,47.8,77
3,2021,202110,23,47.8,82
45,2021,202110,23,47.8,83
8,2021,202110,23,47.8,84
4,2021,202110,23,47.8,85
5,2021,202110,23,47.8,86
5,2021,202110,23,47.8,94
3,2021,202110,23,47.8,106
4,2021,202110,23,47.8,108
1,2021,202110,23,47.8,116
2,2021,202110,23,47.8,120
3,2021,202110,23,47.8,121
2,2021,202110,23,47.8,123
1,2021,202110,23,47.8,124
1,2021,202110,23,47.8,125
1,2021,202110,23,47.8,131
2,2021,202110,23,47.8,132
7,2021,202110,23,47.8,133
216,2021,202110,23,47.8,138
3,2021,202110,23,47.8,139
3,2021,202110,23,47.8,142
13,2021,202110,23,47.8,146
54,2021,202110,24,50.6,2
10,2021,202110,24,50.6,4
61,2021,202110,24,50.6,5
6,2021,202110,24,50.6,6
4,2021,202110,24,50.6,7
6,2021,202110,24,50.6,9
8,2021,202110,24,50.6,10
1,2021,202110,24,50.6,11
5,2021,202110,24,50.6,12
1,2021,202110,24,50.6,19
11,2021,202110,24,50.6,21
15,2021,202110,24,50.6,23
7,2021,202110,24,50.6,24
1,2021,202110,24,50.6,25
4,2021,202110,24,50.6,26
6,2021,202110,24,50.6,27
6,2021,202110,24,50.6,28
46,2021,202110,24,50.6,29
96,2021,202110,24,50.6,30
4,2021,202110,24,50.6,31
1,2021,202110,24,50.6,35
2,2021,202110,24,50.6,40
19,2021,202110,24,50.6,44
4,2021,202110,24,50.6,47
1,2021,202110,24,50.6,49
4,2021,202110,24,50.6,50
3,2021,202110,24,50.6,51
4,2021,202110,24,50.6,55
5,2021,202110,24,50.6,67
3,2021,202110,24,50.6,70
5,2021,202110,24,50.6,73
4,2021,202110,24,50.6,76
6,2021,202110,24,50.6,77
4,2021,202110,24,50.6,80
6,2021,202110,24,50.6,82
68,2021,202110,24,50.6,83
6,2021,202110,24,50.6,84
6,2021,202110,24,50.6,85
8,2021,202110,24,50.6,86
2,2021,202110,24,50.6,90
1,2021,202110,24,50.6,94
6,2021,202110,24,50.6,106
2,2021,202110,24,50.6,108
4,2021,202110,24,50.6,112
4,2021,202110,24,50.6,113
3,2021,202110,24,50.6,123
10,2021,202110,24,50.6,124
1,2021,202110,24,50.6,125
3,2021,202110,24,50.6,131
3,2021,202110,24,50.6,132
19,2021,202110,24,50.6,133
252,2021,202110,24,50.6,138
1,2021,202110,24,50.6,139
3,2021,202110,24,50.6,142
10,2021,202110,24,50.6,146
40,2021,202110,25,57.3,2
34,2021,202110,25,57.3,5
6,2021,202110,25,57.3,6
2,2021,202110,25,57.3,7
3,2021,202110,25,57.3,9
6,2021,202110,25,57.3,10
8,2021,202110,25,57.3,19
6,2021,202110,25,57.3,21
17,2021,202110,25,57.3,23
6,2021,202110,25,57.3,27
10,2021,202110,25,57.3,28
28,2021,202110,25,57.3,29
29,2021,202110,25,57.3,30
2,2021,202110,25,57.3,31
1,2021,202110,25,57.3,38
1,2021,202110,25,57.3,40
1,2021,202110,25,57.3,42
4,2021,202110,25,57.3,44
5,2021,202110,25,57.3,47
2,2021,202110,25,57.3,50
7,2021,202110,25,57.3,55
1,2021,202110,25,57.3,70
1,2021,202110,25,57.3,71
1,2021,202110,25,57.3,73
2,2021,202110,25,57.3,76
3,2021,202110,25,57.3,77
6,2021,202110,25,57.3,82
28,2021,202110,25,57.3,83
6,2021,202110,25,57.3,84
4,2021,202110,25,57.3,85
1,2021,202110,25,57.3,86
1,2021,202110,25,57.3,106
4,2021,202110,25,57.3,108
1,2021,202110,25,57.3,120
6,2021,202110,25,57.3,121
3,2021,202110,25,57.3,123
8,2021,202110,25,57.3,124
3,2021,202110,25,57.3,127
7,2021,202110,25,57.3,133
151,2021,202110,25,57.3,138
9,2021,202110,25,57.3,139
2,2021,202110,25,57.3,142
38,2021,202110,26,52.2,2
1,2021,202110,26,52.2,3
42,2021,202110,26,52.2,5
3,2021,202110,26,52.2,6
3,2021,202110,26,52.2,7
6,2021,202110,26,52.2,9
8,2021,202110,26,52.2,10
1,2021,202110,26,52.2,11
3,2021,202110,26,52.2,12
10,2021,202110,26,52.2,19
8,2021,202110,26,52.2,21
11,2021,202110,26,52.2,23
6,2021,202110,26,52.2,24
6,2021,202110,26,52.2,27
10,2021,202110,26,52.2,28
24,2021,202110,26,52.2,29
41,2021,202110,26,52.2,30
1,2021,202110,26,52.2,35
1,2021,202110,26,52.2,39
5,2021,202110,26,52.2,44
5,2021,202110,26,52.2,47
2,2021,202110,26,52.2,49
1,2021,202110,26,52.2,50
1,2021,202110,26,52.2,51
12,2021,202110,26,52.2,55
1,2021,202110,26,52.2,67
1,2021,202110,26,52.2,68
2,2021,202110,26,52.2,73
2,2021,202110,26,52.2,76
3,2021,202110,26,52.2,77
2,2021,202110,26,52.2,80
39,2021,202110,26,52.2,83
5,2021,202110,26,52.2,84
5,2021,202110,26,52.2,85
4,2021,202110,26,52.2,86
2,2021,202110,26,52.2,106
3,2021,202110,26,52.2,108
2,2021,202110,26,52.2,118
2,2021,202110,26,52.2,120
7,2021,202110,26,52.2,121
7,2021,202110,26,52.2,124
1,2021,202110,26,52.2,125
3,2021,202110,26,52.2,127
4,2021,202110,26,52.2,133
182,2021,202110,26,52.2,138
6,2021,202110,26,52.2,139
23,2021,202110,27,53.5,2
32,2021,202110,27,53.5,5
4,2021,202110,27,53.5,6
3,2021,202110,27,53.5,7
2,2021,202110,27,53.5,9
8,2021,202110,27,53.5,10
1,2021,202110,27,53.5,11
2,2021,202110,27,53.5,12
5,2021,202110,27,53.5,19
6,2021,202110,27,53.5,21
13,2021,202110,27,53.5,23
1,2021,202110,27,53.5,24
5,2021,202110,27,53.5,27
9,2021,202110,27,53.5,28
25,2021,202110,27,53.5,29
21,2021,202110,27,53.5,30
5,2021,202110,27,53.5,31
2,2021,202110,27,53.5,35
1,2021,202110,27,53.5,39
1,2021,202110,27,53.5,42
10,2021,202110,27,53.5,44
2,2021,202110,27,53.5,47
4,2021,202110,27,53.5,49
5,2021,202110,27,53.5,50
5,2021,202110,27,53.5,51
10,2021,202110,27,53.5,55
1,2021,202110,27,53.5,68
2,2021,202110,27,53.5,70
1,2021,202110,27,53.5,73
8,2021,202110,27,53.5,77
6,2021,202110,27,53.5,82
48,2021,202110,27,53.5,83
5,2021,202110,27,53.5,84
7,2021,202110,27,53.5,85
3,2021,202110,27,53.5,86
2,2021,202110,27,53.5,94
4,2021,202110,27,53.5,106
3,2021,202110,27,53.5,108
1,2021,202110,27,53.5,116
6,2021,202110,27,53.5,120
8,2021,202110,27,53.5,121
6,2021,202110,27,53.5,124
6,2021,202110,27,53.5,127
6,2021,202110,27,53.5,133
187,2021,202110,27,53.5,138
6,2021,202110,27,53.5,139
1,2021,202110,27,53.5,142
24,2021,202110,28,52.2,2
36,2021,202110,28,52.2,5
1,2021,202110,28,52.2,6
2,2021,202110,28,52.2,7
3,2021,202110,28,52.2,9
13,2021,202110,28,52.2,10
1,2021,202110,28,52.2,11
3,2021,202110,28,52.2,12
4,2021,202110,28,52.2,19
9,2021,202110,28,52.2,21
15,2021,202110,28,52.2,23
4,2021,202110,28,52.2,24
8,2021,202110,28,52.2,27
8,2021,202110,28,52.2,28
40,2021,202110,28,52.2,29
22,2021,202110,28,52.2,30
2,2021,202110,28,52.2,31
1,2021,202110,28,52.2,35
1,2021,202110,28,52.2,39
2,2021,202110,28,52.2,44
2,2021,202110,28,52.2,47
2,2021,202110,28,52.2,49
2,2021,202110,28,52.2,50
2,2021,202110,28,52.2,51
8,2021,202110,28,52.2,55
2,2021,202110,28,52.2,70
1,2021,202110,28,52.2,73
8,2021,202110,28,52.2,77
6,2021,202110,28,52.2,82
28,2021,202110,28,52.2,83
4,2021,202110,28,52.2,84
3,2021,202110,28,52.2,85
5,2021,202110,28,52.2,86
6,2021,202110,28,52.2,94
5,2021,202110,28,52.2,106
2,2021,202110,28,52.2,108
5,2021,202110,28,52.2,118
4,2021,202110,28,52.2,120
4,2021,202110,28,52.2,121
3,2021,202110,28,52.2,123
8,2021,202110,28,52.2,124
1,2021,202110,28,52.2,125
5,2021,202110,28,52.2,127
4,2021,202110,28,52.2,133
193,2021,202110,28,52.2,138
1,2021,202110,28,52.2,139
3,2021,202110,28,52.2,142
38,2021,202110,29,57.9,2
29,2021,202110,29,57.9,5
4,2021,202110,29,57.9,6
3,2021,202110,29,57.9,7
6,2021,202110,29,57.9,9
6,2021,202110,29,57.9,10
1,2021,202110,29,57.9,11
4,2021,202110,29,57.9,19
10,2021,202110,29,57.9,21
17,2021,202110,29,57.9,23
3,2021,202110,29,57.9,24
6,2021,202110,29,57.9,27
3,2021,202110,29,57.9,28
43,2021,202110,29,57.9,29
30,2021,202110,29,57.9,30
8,2021,202110,29,57.9,31
2,2021,202110,29,57.9,35
3,2021,202110,29,57.9,40
5,2021,202110,29,57.9,47
4,2021,202110,29,57.9,49
1,2021,202110,29,57.9,50
2,2021,202110,29,57.9,51
11,2021,202110,29,57.9,55
2,2021,202110,29,57.9,56
2,2021,202110,29,57.9,67
4,2021,202110,29,57.9,70
1,2021,202110,29,57.9,76
6,2021,202110,29,57.9,77
2,2021,202110,29,57.9,80
4,2021,202110,29,57.9,82
42,2021,202110,29,57.9,83
3,2021,202110,29,57.9,84
4,2021,202110,29,57.9,85
4,2021,202110,29,57.9,86
6,2021,202110,29,57.9,94
6,2021,202110,29,57.9,106
2,2021,202110,29,57.9,108
1,2021,202110,29,57.9,112
